InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSales,Year,Month,MonthName
553182,23206,LUNCH BAG APPLE DESIGN,10,2011-05-15 12:21:00,1.65,17107.0,United Kingdom,16.5,2011,5,May
554695,21558,SKULL LUNCH BOX WITH CUTLERY ,3,2011-05-25 17:12:00,2.55,16161.0,United Kingdom,7.6499999999999995,2011,5,May
536799,70007,HI TEC ALPINE HAND WARMER,6,2010-12-02 16:00:00,1.65,17228.0,United Kingdom,9.899999999999999,2010,12,December
576593,70007,HI TEC ALPINE HAND WARMER,1,2011-11-15 14:48:00,1.65,15720.0,United Kingdom,1.65,2011,11,November
578519,21967,PACK OF 12 SKULL TISSUES,1,2011-11-24 13:56:00,0.39,14591.0,United Kingdom,0.39,2011,11,November
574321,22946,WOODEN ADVENT CALENDAR CREAM,2,2011-11-03 19:28:00,16.95,16016.0,United Kingdom,33.9,2011,11,November
573508,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-10-31 12:11:00,4.95,12552.0,Italy,19.8,2011,10,October
548011,22993,SET OF 4 PANTRY JELLY MOULDS,72,2011-03-29 11:14:00,1.06,14646.0,Netherlands,76.32000000000001,2011,3,March
567424,21260,FIRST AID TIN,2,2011-09-20 11:16:00,3.25,16369.0,United Kingdom,6.5,2011,9,September
566730,22077,6 RIBBONS RUSTIC CHARM,1,2011-09-14 13:31:00,1.95,14606.0,United Kingdom,1.95,2011,9,September
578441,22082,RIBBON REEL STRIPES DESIGN ,5,2011-11-24 12:24:00,1.65,17133.0,United Kingdom,8.25,2011,11,November
537160,21811,CHRISTMAS HANGING HEART WITH BELL,10,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,12.5,2010,12,December
557636,15044C,PURPLE PAPER PARASOL,1,2011-06-21 15:41:00,2.95,17841.0,United Kingdom,2.95,2011,6,June
570882,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-10-13 09:45:00,1.65,13930.0,United Kingdom,19.799999999999997,2011,10,October
552466,85130B,BEADED CRYSTAL HEART GREEN LARGE,12,2011-05-09 15:21:00,1.65,13458.0,United Kingdom,19.799999999999997,2011,5,May
561583,20750,RED RETROSPOT MINI CASES,4,2011-07-28 10:33:00,7.95,13813.0,Germany,31.8,2011,7,July
577595,82581,TOILET METAL SIGN,2,2011-11-20 16:12:00,0.55,16399.0,United Kingdom,1.1,2011,11,November
C578363,22804,PINK HANGING HEART T-LIGHT HOLDER,-160,2011-11-24 10:40:00,2.55,15482.0,United Kingdom,-408.0,2011,11,November
580287,48184,DOORMAT ENGLISH ROSE ,1,2011-12-02 13:28:00,8.25,14594.0,United Kingdom,8.25,2011,12,December
563688,16237,SLEEPING CAT ERASERS,60,2011-08-18 12:41:00,0.21,16767.0,United Kingdom,12.6,2011,8,August
563351,22680,FRENCH BLUE METAL DOOR SIGN 5,22,2011-08-15 14:17:00,1.25,16902.0,United Kingdom,27.5,2011,8,August
571676,23323,WHITE WICKER STAR ,2,2011-10-18 13:29:00,2.1,16910.0,United Kingdom,4.2,2011,10,October
571281,22660,DOORMAT I LOVE LONDON,4,2011-10-16 13:23:00,7.08,14088.0,United Kingdom,28.32,2011,10,October
545580,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-04 08:43:00,1.25,13931.0,United Kingdom,15.0,2011,3,March
580284,23316,RED REFECTORY CLOCK ,1,2011-12-02 13:21:00,9.95,15311.0,United Kingdom,9.95,2011,12,December
543371,21867,PINK UNION JACK  LUGGAGE TAG,3,2011-02-07 14:53:00,1.25,14048.0,United Kingdom,3.75,2011,2,February
559507,23091,ZINC HERB GARDEN CONTAINER,1,2011-07-08 15:22:00,6.25,15920.0,United Kingdom,6.25,2011,7,July
557466,20755,BLUE PAISLEY POCKET BOOK,12,2011-06-20 13:08:00,0.85,13815.0,Germany,10.2,2011,6,June
548212,POST,POSTAGE,4,2011-03-30 09:12:00,40.0,12456.0,Switzerland,160.0,2011,3,March
547076,22991,GIRAFFE WOODEN RULER,12,2011-03-20 14:37:00,1.95,15140.0,United Kingdom,23.4,2011,3,March
554770,22384,LUNCH BAG PINK POLKADOT,10,2011-05-26 11:40:00,1.65,14911.0,EIRE,16.5,2011,5,May
569461,23510,MINI PLAYING CARDS GYMKHANA,20,2011-10-04 11:36:00,0.42,16556.0,United Kingdom,8.4,2011,10,October
553540,21154,RED RETROSPOT OVEN GLOVE ,20,2011-05-17 15:32:00,1.25,17511.0,United Kingdom,25.0,2011,5,May
541485,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-01-18 13:05:00,1.25,18118.0,United Kingdom,1.25,2011,1,January
538826,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,5,2010-12-14 12:58:00,2.55,12370.0,Cyprus,12.75,2010,12,December
537594,22244,3 HOOK HANGER MAGIC GARDEN,12,2010-12-07 12:28:00,1.95,12647.0,Germany,23.4,2010,12,December
571923,23286,BLUE VINTAGE SPOT BEAKER,8,2011-10-19 16:24:00,0.85,12685.0,France,6.8,2011,10,October
567170,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-09-18 12:40:00,1.25,13566.0,United Kingdom,1.25,2011,9,September
559547,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-07-10 15:12:00,2.08,17758.0,United Kingdom,4.16,2011,7,July
555284,23161,REGENCY CAKE FORK,12,2011-06-02 09:37:00,1.04,14298.0,United Kingdom,12.48,2011,6,June
555928,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-06-08 08:02:00,8.5,12383.0,Belgium,34.0,2011,6,June
559138,84596G,SMALL CHOCOLATES PINK BOWL,8,2011-07-06 13:35:00,0.42,16919.0,United Kingdom,3.36,2011,7,July
568909,22595,GINGHAM HEART DECORATION,12,2011-09-29 13:38:00,0.85,16818.0,United Kingdom,10.2,2011,9,September
568226,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,2011-09-26 10:39:00,2.95,16719.0,United Kingdom,5.9,2011,9,September
569912,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-10-06 16:50:00,2.08,17139.0,United Kingdom,12.48,2011,10,October
547382,47566,PARTY BUNTING,2,2011-03-22 15:31:00,4.95,15457.0,United Kingdom,9.9,2011,3,March
568094,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-23 14:43:00,1.69,15807.0,United Kingdom,20.28,2011,9,September
545001,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,2011-02-25 12:40:00,2.25,16841.0,United Kingdom,13.5,2011,2,February
551986,23067,HANGING ENGRAVED METAL HEART,4,2011-05-05 14:41:00,4.15,13888.0,United Kingdom,16.6,2011,5,May
566950,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-09-15 16:34:00,4.25,17594.0,United Kingdom,17.0,2011,9,September
574033,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-02 12:44:00,0.85,16558.0,United Kingdom,8.5,2011,11,November
567378,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-09-20 10:01:00,0.85,14911.0,EIRE,8.5,2011,9,September
558538,21042,RED RETROSPOT APRON ,1,2011-06-30 12:12:00,5.95,15005.0,United Kingdom,5.95,2011,6,June
574709,22313,OFFICE MUG WARMER PINK,12,2011-11-06 14:14:00,2.95,17768.0,United Kingdom,35.400000000000006,2011,11,November
576463,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-11-15 11:37:00,1.45,17974.0,United Kingdom,4.35,2011,11,November
567793,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-09-22 11:40:00,12.75,12657.0,France,25.5,2011,9,September
560701,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,2011-07-20 12:45:00,0.42,16729.0,United Kingdom,10.08,2011,7,July
573665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-10-31 16:24:00,2.55,13982.0,United Kingdom,81.6,2011,10,October
545657,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-04 14:02:00,4.95,14911.0,EIRE,14.850000000000001,2011,3,March
572887,23009,I LOVE LONDON BABY GIFT SET,1,2011-10-26 13:47:00,16.95,12362.0,Belgium,16.95,2011,10,October
547097,22271,FELTCRAFT DOLL ROSIE,6,2011-03-21 09:33:00,2.95,13021.0,United Kingdom,17.700000000000003,2011,3,March
542836,22197,SMALL POPCORN HOLDER,6,2011-02-01 11:31:00,0.85,16745.0,United Kingdom,5.1,2011,2,February
575828,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-11-11 11:34:00,1.69,17162.0,United Kingdom,20.28,2011,11,November
C556268,22072,RED RETROSPOT TEA CUP AND SAUCER ,-6,2011-06-09 19:34:00,3.75,13317.0,United Kingdom,-22.5,2011,6,June
540509,22348,TEA BAG PLATE RED RETROSPOT,2,2011-01-09 11:27:00,0.85,14800.0,United Kingdom,1.7,2011,1,January
548715,21931,JUMBO STORAGE BAG SUKI,4,2011-04-03 15:22:00,2.08,17758.0,United Kingdom,8.32,2011,4,April
571433,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,2011-10-17 13:19:00,4.95,13015.0,United Kingdom,19.8,2011,10,October
546428,84228,HEN HOUSE W CHICK STANDING,12,2011-03-13 14:55:00,0.42,12681.0,France,5.04,2011,3,March
542717,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,2011-01-31 14:07:00,0.85,17580.0,United Kingdom,0.85,2011,1,January
560500,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-07-19 11:08:00,3.95,17975.0,United Kingdom,7.9,2011,7,July
573165,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-28 09:12:00,1.65,16164.0,United Kingdom,16.5,2011,10,October
553178,21043,APRON MODERN VINTAGE COTTON,3,2011-05-15 11:29:00,1.95,17302.0,United Kingdom,5.85,2011,5,May
573892,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-11-01 13:57:00,4.95,14911.0,EIRE,19.8,2011,11,November
569123,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-30 13:09:00,4.25,12748.0,United Kingdom,17.0,2011,9,September
562607,22625,RED KITCHEN SCALES,2,2011-08-08 11:45:00,8.5,12885.0,United Kingdom,17.0,2011,8,August
554513,22616,PACK OF 12 LONDON TISSUES ,48,2011-05-24 15:56:00,0.29,14057.0,United Kingdom,13.919999999999998,2011,5,May
544645,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-02-22 11:58:00,1.65,16843.0,United Kingdom,33.0,2011,2,February
546249,21463,MIRRORED DISCO BALL ,2,2011-03-10 13:58:00,5.95,14606.0,United Kingdom,11.9,2011,3,March
570887,23222,CHRISTMAS TREE HANGING GOLD,12,2011-10-13 10:25:00,0.83,17169.0,United Kingdom,9.959999999999999,2011,10,October
548534,22519,CHILDS GARDEN BRUSH PINK,6,2011-03-31 17:28:00,2.1,18172.0,United Kingdom,12.600000000000001,2011,3,March
544685,23233,WRAP POPPIES  DESIGN,25,2011-02-22 17:13:00,0.42,13285.0,United Kingdom,10.5,2011,2,February
542093,22727,ALARM CLOCK BAKELIKE RED ,4,2011-01-25 12:46:00,3.75,17677.0,United Kingdom,15.0,2011,1,January
581426,21217,RED RETROSPOT ROUND CAKE TINS,3,2011-12-08 15:31:00,9.95,17757.0,United Kingdom,29.849999999999998,2011,12,December
577536,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-11-20 14:14:00,1.25,15850.0,United Kingdom,1.25,2011,11,November
564552,20615,BLUE POLKADOT PASSPORT COVER,20,2011-08-25 17:22:00,0.75,16670.0,United Kingdom,15.0,2011,8,August
579286,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-11-29 10:57:00,1.65,17772.0,United Kingdom,1.65,2011,11,November
542613,85203,HANGING WOOD AND FELT BUTTERFLY ,1,2011-01-30 14:36:00,0.42,17431.0,United Kingdom,0.42,2011,1,January
581285,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-12-08 11:36:00,2.95,13394.0,United Kingdom,17.700000000000003,2011,12,December
576406,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-11-15 11:17:00,2.55,13692.0,United Kingdom,102.0,2011,11,November
575088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-08 14:00:00,2.95,13272.0,United Kingdom,17.700000000000003,2011,11,November
555501,23161,REGENCY CAKE FORK,6,2011-06-03 15:37:00,1.25,15508.0,United Kingdom,7.5,2011,6,June
543232,47566,PARTY BUNTING,50,2011-02-04 13:28:00,4.15,13113.0,United Kingdom,207.50000000000003,2011,2,February
541262,22296,HEART IVORY TRELLIS LARGE,2,2011-01-16 15:50:00,1.65,18069.0,United Kingdom,3.3,2011,1,January
552061,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-06 10:43:00,2.08,13001.0,United Kingdom,20.8,2011,5,May
560894,47566,PARTY BUNTING,4,2011-07-21 17:09:00,4.95,14911.0,EIRE,19.8,2011,7,July
573333,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-10-30 11:34:00,4.15,12483.0,Sweden,16.6,2011,10,October
555642,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-06-06 13:18:00,9.95,18248.0,United Kingdom,19.9,2011,6,June
580997,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-12-06 17:23:00,1.25,15023.0,United Kingdom,15.0,2011,12,December
566604,23199,JUMBO BAG APPLES,4,2011-09-13 16:26:00,2.08,16279.0,United Kingdom,8.32,2011,9,September
564735,21504,SKULLS GREETING CARD,12,2011-08-28 13:35:00,0.42,15856.0,United Kingdom,5.04,2011,8,August
567426,15056BL,EDWARDIAN PARASOL BLACK,6,2011-09-20 11:33:00,5.95,13767.0,United Kingdom,35.7,2011,9,September
542520,82600,NO SINGING METAL SIGN,2,2011-01-28 12:21:00,2.1,15547.0,United Kingdom,4.2,2011,1,January
537369,22784,LANTERN CREAM GAZEBO ,4,2010-12-06 12:41:00,4.95,17860.0,United Kingdom,19.8,2010,12,December
565648,23375,50'S CHRISTMAS PAPER GIFT BAG,5,2011-09-05 16:22:00,0.82,18196.0,United Kingdom,4.1,2011,9,September
555471,22147,FELTCRAFT BUTTERFLY HEARTS,5,2011-06-03 11:42:00,1.45,16117.0,United Kingdom,7.25,2011,6,June
540943,22701,PINK DOG BOWL,1,2011-01-12 12:31:00,2.95,17841.0,United Kingdom,2.95,2011,1,January
566279,23298,SPOTTY BUNTING,2,2011-09-11 14:09:00,4.95,14432.0,United Kingdom,9.9,2011,9,September
541604,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-01-19 17:23:00,1.25,14572.0,United Kingdom,1.25,2011,1,January
573108,23569,TRADTIONAL ALPHABET STAMP SET,8,2011-10-27 15:09:00,4.95,12430.0,Norway,39.6,2011,10,October
549153,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,12,2011-04-06 15:47:00,1.25,13771.0,United Kingdom,15.0,2011,4,April
549646,47566,PARTY BUNTING,4,2011-04-11 11:51:00,4.95,12982.0,United Kingdom,19.8,2011,4,April
550015,21936,RED RETROSPOT PICNIC BAG,5,2011-04-14 10:54:00,2.95,17735.0,United Kingdom,14.75,2011,4,April
C566785,22112,CHOCOLATE HOT WATER BOTTLE,-1,2011-09-15 10:28:00,4.95,17071.0,United Kingdom,-4.95,2011,9,September
577738,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,36,2011-11-21 13:35:00,2.55,13739.0,United Kingdom,91.8,2011,11,November
567474,22193,RED DINER WALL CLOCK,2,2011-09-20 12:53:00,8.5,13448.0,United Kingdom,17.0,2011,9,September
577554,23311,VINTAGE CHRISTMAS STOCKING ,2,2011-11-20 15:35:00,2.55,15533.0,United Kingdom,5.1,2011,11,November
539653,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-20 16:50:00,12.75,13564.0,United Kingdom,51.0,2010,12,December
549813,15044C,PURPLE PAPER PARASOL,1,2011-04-12 12:16:00,2.95,17972.0,United Kingdom,2.95,2011,4,April
574732,21914,BLUE HARMONICA IN BOX ,12,2011-11-06 15:11:00,1.25,13523.0,United Kingdom,15.0,2011,11,November
544823,22624,IVORY KITCHEN SCALES,2,2011-02-24 09:28:00,8.5,14004.0,United Kingdom,17.0,2011,2,February
581134,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-12-07 13:12:00,0.39,16368.0,United Kingdom,0.39,2011,12,December
548255,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-03-30 10:46:00,0.42,13078.0,United Kingdom,5.04,2011,3,March
545654,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-03-04 13:46:00,1.25,15681.0,United Kingdom,30.0,2011,3,March
565475,20725,LUNCH BAG RED RETROSPOT,100,2011-09-05 10:47:00,1.45,14156.0,EIRE,145.0,2011,9,September
572650,20728,LUNCH BAG CARS BLUE,2,2011-10-25 12:00:00,1.65,15506.0,United Kingdom,3.3,2011,10,October
547375,21383,PACK OF 12 STICKY BUNNIES,12,2011-03-22 14:24:00,0.65,13196.0,United Kingdom,7.800000000000001,2011,3,March
538626,22536,MAGIC DRAWING SLATE PURDEY,9,2010-12-13 12:57:00,0.42,17338.0,United Kingdom,3.78,2010,12,December
576665,21232,STRAWBERRY CERAMIC TRINKET POT,8,2011-11-16 11:46:00,1.25,17841.0,United Kingdom,10.0,2011,11,November
571039,23322,LARGE WHITE HEART OF WICKER,2,2011-10-13 12:59:00,2.95,16121.0,United Kingdom,5.9,2011,10,October
560394,23322,LARGE WHITE HEART OF WICKER,2,2011-07-18 13:35:00,2.95,14390.0,United Kingdom,5.9,2011,7,July
577095,21121,SET/10 RED POLKADOT PARTY CANDLES,2,2011-11-17 16:39:00,1.25,15867.0,United Kingdom,2.5,2011,11,November
551282,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-04-27 13:44:00,0.55,16919.0,United Kingdom,1.1,2011,4,April
570231,22269,EGG CUP NATURAL CHICKEN,16,2011-10-09 13:44:00,0.39,16685.0,United Kingdom,6.24,2011,10,October
578289,22273,FELTCRAFT DOLL MOLLY,1,2011-11-23 14:07:00,2.95,17841.0,United Kingdom,2.95,2011,11,November
570292,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-10-10 11:59:00,5.95,13418.0,United Kingdom,17.85,2011,10,October
545657,22714,CARD BIRTHDAY COWBOY,12,2011-03-04 14:02:00,0.42,14911.0,EIRE,5.04,2011,3,March
569514,22273,FELTCRAFT DOLL MOLLY,6,2011-10-04 13:56:00,2.95,15228.0,United Kingdom,17.700000000000003,2011,10,October
566591,22023,EMPIRE BIRTHDAY CARD,12,2011-09-13 14:53:00,0.42,16036.0,United Kingdom,5.04,2011,9,September
577778,22494,EMERGENCY FIRST AID TIN ,1,2011-11-21 16:10:00,1.25,16549.0,United Kingdom,1.25,2011,11,November
581230,23497,CLASSIC CHROME BICYCLE BELL ,12,2011-12-08 10:24:00,1.45,14291.0,United Kingdom,17.4,2011,12,December
565782,22071,SMALL WHITE RETROSPOT MUG IN BOX ,36,2011-09-06 15:48:00,3.39,12748.0,United Kingdom,122.04,2011,9,September
571913,85176,SEWING SUSAN 21 NEEDLE SET,12,2011-10-19 15:29:00,0.85,18210.0,United Kingdom,10.2,2011,10,October
562598,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-08-08 10:00:00,7.95,15152.0,United Kingdom,15.9,2011,8,August
558630,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-06-30 18:07:00,2.95,15615.0,United Kingdom,17.700000000000003,2011,6,June
569401,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-10-04 08:56:00,0.85,15111.0,United Kingdom,10.2,2011,10,October
570488,21154,RED RETROSPOT OVEN GLOVE ,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011,10,October
560281,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-07-17 15:59:00,5.95,17984.0,United Kingdom,5.95,2011,7,July
560942,20713,JUMBO BAG OWLS,2,2011-07-22 11:31:00,2.08,15005.0,United Kingdom,4.16,2011,7,July
552013,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-05-05 17:34:00,0.85,12451.0,Switzerland,17.0,2011,5,May
557577,22155,STAR DECORATION RUSTIC,2,2011-06-21 11:02:00,0.42,14606.0,United Kingdom,0.84,2011,6,June
575063,22470,HEART OF WICKER LARGE,3,2011-11-08 12:32:00,2.95,16764.0,United Kingdom,8.850000000000001,2011,11,November
555477,23284,DOORMAT KEEP CALM AND COME IN,4,2011-06-03 12:26:00,7.95,12359.0,Cyprus,31.8,2011,6,June
540642,85169B,BLACK LOVE BIRD CANDLE,12,2011-01-10 13:22:00,1.25,12681.0,France,15.0,2011,1,January
555203,82552,WASHROOM METAL SIGN,2,2011-06-01 12:13:00,1.45,17191.0,United Kingdom,2.9,2011,6,June
536530,21654,RIDGED GLASS FINGER BOWL,6,2010-12-01 13:21:00,1.45,17905.0,United Kingdom,8.7,2010,12,December
555847,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-06-07 13:27:00,0.42,14880.0,United Kingdom,5.04,2011,6,June
571675,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2011-10-18 13:26:00,2.55,13700.0,United Kingdom,61.199999999999996,2011,10,October
560271,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-07-17 14:51:00,4.95,16474.0,United Kingdom,4.95,2011,7,July
554099,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-05-22 13:20:00,0.85,16341.0,United Kingdom,10.2,2011,5,May
578270,22192,BLUE DINER WALL CLOCK,1,2011-11-23 13:39:00,16.63,14096.0,United Kingdom,16.63,2011,11,November
566240,23091,ZINC HERB GARDEN CONTAINER,1,2011-09-11 11:29:00,6.25,14508.0,United Kingdom,6.25,2011,9,September
536808,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-02 16:46:00,2.95,17659.0,United Kingdom,17.700000000000003,2010,12,December
546091,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-03-09 11:53:00,7.95,14936.0,Channel Islands,15.9,2011,3,March
550129,22291,HANGING CHICK CREAM DECORATION,24,2011-04-14 13:17:00,1.45,13001.0,United Kingdom,34.8,2011,4,April
574511,23321,SMALL WHITE HEART OF WICKER,12,2011-11-04 13:26:00,1.65,15597.0,United Kingdom,19.799999999999997,2011,11,November
543250,21114,LAVENDER SCENTED FABRIC HEART,10,2011-02-04 14:46:00,1.25,13911.0,United Kingdom,12.5,2011,2,February
574947,22492,MINI PAINT SET VINTAGE ,36,2011-11-08 09:03:00,0.65,16422.0,United Kingdom,23.400000000000002,2011,11,November
546916,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2011-03-18 08:32:00,2.95,15695.0,United Kingdom,17.700000000000003,2011,3,March
537153,22362,GLASS JAR PEACOCK BATH SALTS,16,2010-12-05 13:03:00,2.95,16718.0,United Kingdom,47.2,2010,12,December
558355,10133,COLOURING PENCILS BROWN TUBE,4,2011-06-28 14:58:00,0.42,13614.0,United Kingdom,1.68,2011,6,June
543466,84836,ZINC METAL HEART DECORATION,36,2011-02-08 14:34:00,1.25,16713.0,United Kingdom,45.0,2011,2,February
560398,22630,DOLLY GIRL LUNCH BOX,20,2011-07-18 14:10:00,1.95,12731.0,France,39.0,2011,7,July
561906,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-08-01 10:03:00,3.75,12921.0,United Kingdom,15.0,2011,8,August
566485,22469,HEART OF WICKER SMALL,12,2011-09-13 09:49:00,1.65,13880.0,United Kingdom,19.799999999999997,2011,9,September
569258,23543,KEEP CALM WALL ART ,6,2011-10-03 11:26:00,7.45,17330.0,United Kingdom,44.7,2011,10,October
544398,21456,2 PICTURE BOOK EGGS EASTER CHICKS,12,2011-02-18 12:27:00,1.25,15311.0,United Kingdom,15.0,2011,2,February
574090,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-03 09:17:00,3.75,17442.0,United Kingdom,15.0,2011,11,November
574826,22585,PACK OF 6 BIRDY GIFT TAGS,6,2011-11-07 10:58:00,1.25,15870.0,United Kingdom,7.5,2011,11,November
546036,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-03-09 09:52:00,0.85,14645.0,United Kingdom,10.2,2011,3,March
536560,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2010-12-01 15:00:00,1.25,13093.0,United Kingdom,15.0,2010,12,December
556960,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-06-16 09:28:00,8.5,14844.0,United Kingdom,17.0,2011,6,June
568515,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-09-27 12:44:00,0.55,14466.0,United Kingdom,13.200000000000001,2011,9,September
576704,23403,LETTER HOLDER HOME SWEET HOME,1,2011-11-16 12:29:00,3.75,14527.0,United Kingdom,3.75,2011,11,November
577504,23203,JUMBO BAG VINTAGE DOILY ,2,2011-11-20 12:36:00,2.08,14159.0,United Kingdom,4.16,2011,11,November
578926,22508,DOORSTOP RETROSPOT HEART,1,2011-11-27 12:24:00,3.75,18156.0,United Kingdom,3.75,2011,11,November
541841,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,2011-01-23 11:53:00,2.95,14450.0,United Kingdom,11.8,2011,1,January
579250,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-11-28 16:35:00,4.95,14480.0,United Kingdom,14.850000000000001,2011,11,November
571669,23513,EMBROIDERED RIBBON REEL SUSIE ,4,2011-10-18 13:11:00,2.08,17758.0,United Kingdom,8.32,2011,10,October
540968,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2011-01-12 13:40:00,3.25,17338.0,United Kingdom,6.5,2011,1,January
541974,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2011-01-24 14:16:00,2.95,14541.0,United Kingdom,2.95,2011,1,January
574660,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-06 11:55:00,2.08,15407.0,United Kingdom,2.08,2011,11,November
538126,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-09 15:50:00,1.25,17838.0,United Kingdom,7.5,2010,12,December
556914,23281,FOLDING BUTTERFLY MIRROR RED  ,2,2011-06-15 13:34:00,0.83,12877.0,United Kingdom,1.66,2011,6,June
576687,23110,PARISIENNE KEY CABINET ,1,2011-11-16 12:13:00,5.75,13558.0,United Kingdom,5.75,2011,11,November
572392,22639,SET OF 4 NAPKIN CHARMS HEARTS,32,2011-10-24 11:54:00,2.1,14764.0,United Kingdom,67.2,2011,10,October
563837,22384,LUNCH BAG PINK POLKADOT,10,2011-08-19 13:03:00,1.65,15078.0,United Kingdom,16.5,2011,8,August
562807,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-08-09 14:57:00,1.45,16053.0,United Kingdom,17.4,2011,8,August
578244,23352,ROLL WRAP 50'S RED CHRISTMAS ,1,2011-11-23 12:36:00,1.25,15727.0,United Kingdom,1.25,2011,11,November
556732,23321,SMALL WHITE HEART OF WICKER,4,2011-06-14 11:47:00,1.69,15039.0,United Kingdom,6.76,2011,6,June
